3520	11		good standard room
3537	11		spacious rooms
2520	13		uncomfortable bed
1706	3		Close to Location
2469	13		comfortable beds
1534	3		didn t close toillette
3983	17		fabulous views
1680	3		Great location
3177	2		very clean comfortabe
344	0		friendly stuff
1654	3		excellent location
1768	3		very close facilities
497	7		Lack of amenities
3711	11		functional room
1430	3		clean tram stop
3130	2		unlucky room cleaning
1713	3		not very far underground station
2008	5		Great service
541	7		Beautiful pool
1358	3		Excellent location
2393	12		broken toilet seat
1397	3		relatively close to sites
4934	6		much higher Price
2960	2		comfort Room
1461	3		near public transport
1678	3		excellent Location
2641	13		uncomfortable Bed
4031	8		easy to use area
946	9		available coffee
1019	9		good food
72	6		great budget hotel
774	9		good breakfast
3269	10		high standard finish
1402	3		plenty of lifts
1451	3		many restaurants
1085	9		excellent breakfasts
3455	14		unique quiet
3845	11		so spacious rooms
4569	4		cute cat
839	9		not included Breakfast
3325	10		No natural light
1666	3		close to public transports
4412	4		friendly staff
4618	4		very good Staff
4805	4		amazing Staff
1522	3		near location
2300	12		no bathroom
4513	4		awkward desk
3900	11		great room
1034	9		Brilliant breakfast
3778	11		Comfortable room
1670	3		Excellent location for transport
4464	4		helpful staff
2307	12		quite dangerous shower guard
4821	4		welcoming staff
1856	3		ideal Station
536	7		Private parking
68	0		Fantastic riverside
1892	3		close to Kensington
1054	9		good quality food
4527	4		very rude Staff
4488	4		helpful staff
3149	2		cleaned place
4395	4		great staff
3879	11		Good sized room
3476	14		a bit Noisy cleaning
736	9		average toaster
2483	13		comfortable stay
2357	12		clean towels
796	9		lovely breakfast
2726	13		Small beds
1594	3		Excellent location
4809	4		helpful staff
2907	2		superb room
4725	4		forthcoming staff
822	9		excellent Food
4984	6		a bit pricey Restaurant menu
3241	10		narrow stairs
4543	4		helpful staff
1591	3		Quite convenient tube to
4856	6		dirty price
1444	3		perfect Location
43	0		brilliant decorations
2369	12		like shower
2190	5		Free WIFI
3990	17		No window
2813	13		Great bed
1208	3		very near Hyde Busses station
4457	4		very friendly Staff
333	0		small lawn
2289	12		decent size bathroom
673	9		excellent Meals
1570	3		not so bad location
4602	4		friendly staff
4531	4		very rude restaurant manager
1650	3		good Location
1294	3		Quirky location
3430	14		really bad noise
1826	3		almost on top tram stop
780	9		No tea coffee
3025	2		excellent room
3403	14		very nice atmosphere
3436	14		quiet rooms
1217	3		very well located Breakfast
1915	3		Central location
2487	13		Very very soft bed
2501	13		comfortable beds
4197	4		friendly staff
2493	13		Wonderful bed
1943	3		far away from room
211	0		filthy Hotel
1237	3		Loved location
3562	11		a little Double
441	1		Perfect hotel
1649	3		loved location
2136	5		lacking electrical repairs
1213	3		easy to trams
3090	2		very dirty rooms
265	1		amazing hotel
3248	10		very littered exterior
1376	3		very clean location
2285	12		good toiletries
3263	10		quality fittings
3940	17		poor view
1764	3		many restaurants
2918	2		Too warm bedroom
4236	4		accommodating Staff
1071	9		Decent breakfast
1371	3		brilliant Location
3513	11		small radiator
2188	5		swift service
1568	3		Excellent location
3392	14		Quiet street
4994	6		a bit expensive Breakfast
3576	11		very cramped extremely Room
3678	11		tight space
82	0		upgraded hotel
1062	9		warm food
247	0		clean London
3428	14		VERY noisy occupants
370	0		not luxurious style
965	9		Very basic breakfast
1447	3		slightly outside tram journey
410	1		nice hotel
1935	3		reasonable Location
399	4		not very hospitable people
3641	11		adequate rooms
4296	4		perfect staff
2081	5		nice wifi access
3697	11		Comfortable Room
552	7		excellent facilities
4088	4		great crew
4696	4		very friendly Staff
184	7		not working equipment
3840	11		roomy pictures
3331	10		quite difficult TV lighting
3901	11		quite large double room
3557	11		Poor tiny room
2922	2		super clean room
4847	4		very helpful Staff
1759	3		5 minutes walk covent garden
328	7		very clean Facilities
4857	6		not worth breakfast
3175	2		very clean Hotel
688	9		not of the standard Breakfast
96	1		amazing Hotel
3517	11		average Room
3779	11		small room
32	1		poor choice
2507	13		lovely bed
1061	9		complimentary tea
1476	3		Very close pub
4462	4		extremely clean staff
1977	5		good nice service
3528	11		a bit small room
4029	8		very public areas
2991	2		Good room
3207	10		wasn t serviced Room
845	9		not happy breakfast
3136	2		Nota room
2286	12		great shower
2014	5		nice touch
4162	4		not well trained staff
4583	4		polite staff
151	2		very clean Hotel
2848	2		lovely room
3981	17		so dirty windows
2282	12		hot strong showers
1014	9		nice cheese jams
3326	10		comfy lighting
4963	6		not so cheap Price
4475	4		Very friendly staff
951	9		Excellent breakfast
319	0		brilliant hotel
618	7		beautiful bar
2920	2		Clean room
4438	4		helpful staff
2186	5		late check out
1818	3		lovely Location stuff
1603	3		15 minute walk from Location
